draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
26013,3,4,252572,0.3275,0.8631,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.804
26017,3,1,353293,0.3208,0.8274,0.06295, 68661,19662, 88323,27249,43943,58843, 72688,0.4060,0.1163,0.5222,0.7774,0.7159,0.7643,0.6678,0.6002,0.5486,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00,-0.25, 0.00, 0.00,1,0,1,1.786
26017,3,2,455580,0.3208,0.8274,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00,-0.25, 0.00, 0.00,1,0,1,1.786
26017,3,3,438267,0.3208,0.8274,0.08868, 94460,30194,124654,35514,60880,76429, 95136,0.4092,0.1308,0.5400,0.7578,0.7268,0.7783,0.6719,0.6199,0.5672,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00,-0.25, 0.00, 0.00,1,0,1,1.786
26017,3,4,255062,0.3208,0.8274,0.34800, 52454,17271, 69725,19269,31909,41015, 53166,0.4059,0.1336,0.5395,0.7523,0.7314,0.7835,0.6861,0.6296,0.5674,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00,-0.25, 0.00, 0.00,1,0,1,1.786
26018,3,1,415927,0.2486,0.8571,0.19787, 65279,18521, 83800,28982,47116,62510, 79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.607
26018,3,2,453365,0.2486,0.8571,0.20790,103017,31088,134105,40138,64554,82128,103735,0.4130,0.1246,0.5376,0.7682,0.7197,0.7697,0.6751,0.6202,0.5639,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.607
26018,3,3,350723,0.2486,0.8571,0.08147, 71263,23729, 94991,24777,44869,56916, 71226,0.4075,0.1357,0.5431,0.7502,0.7420,0.7931,0.6792,0.6253,0.5715,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.607
26018,3,4,282187,0.2486,0.8571,0.06264, 47520,14076, 61596,19880,31802,43202, 53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.607
26020,3,1,273520,0.3149,0.8274,0.21711, 63090,20400, 83490,24084,39542,49677, 62848,0.4110,0.1329,0.5439,0.7557,0.7238,0.7761,0.6786,0.6270,0.5705,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26020,3,2,415344,0.3149,0.8274,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26020,3,3,319534,0.3149,0.8274,0.07028, 59739,16960, 76699,24085,38632,52132, 64464,0.4025,0.1143,0.5168,0.7789,0.7127,0.7610,0.6650,0.5954,0.5433,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26020,3,4,493804,0.3149,0.8274,0.16978, 78069,22179,100249,34272,55547,73959, 94800,0.3786,0.1076,0.4862,0.7788,0.6949,0.7452,0.6435,0.5755,0.5140,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26021,3,1,273520,0.3149,0.8274,0.21711, 63090,20400, 83490,24084,39542,49677, 62848,0.4110,0.1329,0.5439,0.7557,0.7238,0.7761,0.6786,0.6270,0.5705,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26021,3,2,415344,0.3149,0.8274,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26021,3,3,319534,0.3149,0.8274,0.07028, 59739,16960, 76699,24085,38632,52132, 64464,0.4025,0.1143,0.5168,0.7789,0.7127,0.7610,0.6650,0.5954,0.5433,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26021,3,4,493804,0.3149,0.8274,0.16978, 78069,22179,100249,34272,55547,73959, 94800,0.3786,0.1076,0.4862,0.7788,0.6949,0.7452,0.6435,0.5755,0.5140,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.805
26041,3,1,321959,0.3275,0.8333,0.15676, 75323,23320, 98643,28145,46114,58226, 73689,0.4169,0.1291,0.5459,0.7636,0.7280,0.7780,0.6815,0.6288,0.5724,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.911
26041,3,2,482712,0.3275,0.8333,0.11972, 78055,22143,100199,34416,55805,74340, 94800,0.3787,0.1074,0.4862,0.7790,0.6940,0.7443,0.6423,0.5741,0.5138,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.911
26041,3,3,444959,0.3275,0.8333,0.04645, 81247,24159,105405,32213,53112,70858, 87485,0.4007,0.1192,0.5199,0.7708,0.7161,0.7659,0.6650,0.5980,0.5465,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.911
26041,3,4,252572,0.3275,0.8333,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.911
26045,3,1,455580,0.2347,0.8393,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.585
26045,3,2,349091,0.2347,0.8393,0.25629, 81876,25177,107053,30816,50311,64096, 81231,0.4148,0.1276,0.5424,0.7649,0.7266,0.7765,0.6803,0.6255,0.5686,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.585
26045,3,3,410133,0.2347,0.8393,0.05198, 75439,22045, 97484,31451,50084,66217, 81994,0.3998,0.1168,0.5167,0.7739,0.7058,0.7561,0.6606,0.5955,0.5432,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.585
26045,3,4,287398,0.2347,0.8393,0.11920, 58260,19905, 78166,19764,36338,45974, 57766,0.4070,0.1391,0.5460,0.7454,0.7467,0.7982,0.6827,0.6297,0.5750,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.585
26052,3,1,495373,0.3275,0.8393,0.10553, 85795,24389,110184,37962,61219,80607,102118,0.3831,0.1089,0.4921,0.7787,0.6933,0.7438,0.6428,0.5775,0.5190,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,1,0,0,1.961
26052,3,2,258992,0.3275,0.8393,0.28503, 50776,16798, 67574,18762,31231,39813, 51573,0.4047,0.1339,0.5386,0.7515,0.7302,0.7827,0.6839,0.6293,0.5672,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,1,0,0,1.961
26052,3,3,495265,0.3275,0.8393,0.04993, 98054,28435,126489,38051,62581,83003,102282,0.4083,0.1184,0.5267,0.7752,0.7205,0.7688,0.6690,0.6038,0.5529,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,1,0,0,1.961
26052,3,4,252572,0.3275,0.8393,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,1,0,0,1.961
26063,3,1,455580,0.2131,0.8095,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00,-0.25,0,0,2,1.457
26063,3,2,323054,0.2131,0.8095,0.09017, 74233,20365, 94597,27390,43962,58969, 74191,0.4195,0.1151,0.5345,0.7848,0.7305,0.7755,0.6827,0.6160,0.5605,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00,-0.25,0,0,2,1.457
26063,3,3,410784,0.2131,0.8095,0.13187, 86189,29494,115683,32544,55623,69044, 87278,0.4036,0.1381,0.5417,0.7451,0.7259,0.7805,0.6753,0.6262,0.5700,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00,-0.25,0,0,2,1.457
26063,3,4,312784,0.2131,0.8095,0.07877, 55154,17269, 72423,22097,37147,48275, 59521,0.3977,0.1245,0.5222,0.7616,0.7140,0.7662,0.6610,0.6000,0.5489,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00,-0.25,0,0,2,1.457
26066,3,1,455580,0.3275,0.8452,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.804
26066,3,2,252572,0.3275,0.8452,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.804
26066,3,3,369443,0.3275,0.8452,0.04930, 66046,20259, 86304,26510,44135,58590, 72261,0.3963,0.1216,0.5179,0.7653,0.7136,0.7650,0.6617,0.5956,0.5443,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.804
26066,3,4,424607,0.3275,0.8452,0.20343, 97077,29077,126154,36520,59288,76364, 96455,0.4158,0.1245,0.5403,0.7696,0.7267,0.7755,0.6803,0.6229,0.5667,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.804
26085,3,1,492927,0.3125,0.8393,0.13916, 83721,23171,106892,35950,58438,77399, 98098,0.3867,0.1070,0.4937,0.7832,0.6996,0.7483,0.6465,0.5800,0.5215,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26085,3,2,444959,0.3125,0.8393,0.04645, 81247,24159,105405,32213,53112,70858, 87485,0.4007,0.1192,0.5199,0.7708,0.7161,0.7659,0.6650,0.5980,0.5465,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26085,3,3,296295,0.3125,0.8393,0.18748, 65067,21421, 86488,24712,42243,52269, 65542,0.4071,0.1340,0.5411,0.7523,0.7247,0.7778,0.6719,0.6233,0.5689,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26085,3,4,268021,0.3125,0.8393,0.41685, 57042,18664, 75706,20902,34548,44230, 57123,0.4087,0.1337,0.5425,0.7535,0.7319,0.7837,0.6867,0.6312,0.5700,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26086,3,1,492927,0.3125,0.8393,0.13916, 83721,23171,106892,35950,58438,77399, 98098,0.3867,0.1070,0.4937,0.7832,0.6996,0.7483,0.6465,0.5800,0.5215,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26086,3,2,444959,0.3125,0.8393,0.04645, 81247,24159,105405,32213,53112,70858, 87485,0.4007,0.1192,0.5199,0.7708,0.7161,0.7659,0.6650,0.5980,0.5465,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26086,3,3,296295,0.3125,0.8393,0.18748, 65067,21421, 86488,24712,42243,52269, 65542,0.4071,0.1340,0.5411,0.7523,0.7247,0.7778,0.6719,0.6233,0.5689,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26086,3,4,268021,0.3125,0.8393,0.41685, 57042,18664, 75706,20902,34548,44230, 57123,0.4087,0.1337,0.5425,0.7535,0.7319,0.7837,0.6867,0.6312,0.5700,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.839
26100,3,1,495373,0.3275,0.8333,0.10553, 85795,24389,110184,37962,61219,80607,102118,0.3831,0.1089,0.4921,0.7787,0.6933,0.7438,0.6428,0.5775,0.5190,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.961
26100,3,2,252572,0.3275,0.8333,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.961
26100,3,3,309298,0.3275,0.8333,0.20234, 67583,21074, 88658,24600,40700,51958, 66370,0.4150,0.1294,0.5444,0.7623,0.7332,0.7828,0.6854,0.6305,0.5719,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.961
26100,3,4,444959,0.3275,0.8333,0.04645, 81247,24159,105405,32213,53112,70858, 87485,0.4007,0.1192,0.5199,0.7708,0.7161,0.7659,0.6650,0.5980,0.5465,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.961
26107,3,1,413712,0.2131,0.8333,0.25477, 96793,29322,126115,37375,60062,76169, 96140,0.4155,0.1259,0.5413,0.7675,0.7215,0.7714,0.6774,0.6235,0.5674,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.514
26107,3,2,300866,0.2131,0.8333,0.13799, 61067,20753, 81820,20755,38068,48238, 60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.514
26107,3,3,332044,0.2131,0.8333,0.05545, 57715,17052, 74767,23902,38602,51880, 64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.514
26107,3,4,455580,0.2131,0.8333,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,0,1.514
26120,3,1,349091,0.2486,0.8571,0.25629, 81876,25177,107053,30816,50311,64096, 81231,0.4148,0.1276,0.5424,0.7649,0.7266,0.7765,0.6803,0.6255,0.5686,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.614
26120,3,2,282187,0.2486,0.8571,0.06264, 47520,14076, 61596,19880,31802,43202, 53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.614
26120,3,3,415344,0.2486,0.8571,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.614
26120,3,4,455580,0.2486,0.8571,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.614
26129,3,1,311744,0.2131,0.8512,0.28414, 69657,22293, 91950,26611,43481,55166, 70391,0.4090,0.1309,0.5399,0.7576,0.7236,0.7756,0.6790,0.6250,0.5664,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26129,3,2,455580,0.2131,0.8512,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26129,3,3,415344,0.2131,0.8512,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26129,3,4,319534,0.2131,0.8512,0.07028, 59739,16960, 76699,24085,38632,52132, 64464,0.4025,0.1143,0.5168,0.7789,0.7127,0.7610,0.6650,0.5954,0.5433,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26130,3,1,365487,0.2239,0.8512,0.11078, 75984,24898,100883,27314,47819,60310, 75438,0.4097,0.1342,0.5439,0.7532,0.7356,0.7870,0.6784,0.6259,0.5722,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.384
26130,3,2,345021,0.2239,0.8512,0.26526, 75485,23314, 98799,27870,45870,59120, 75558,0.4122,0.1273,0.5395,0.7641,0.7304,0.7800,0.6830,0.6256,0.5667,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.384
26130,3,3,332044,0.2239,0.8512,0.05545, 57715,17052, 74767,23902,38602,51880, 64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.384
26130,3,4,459650,0.2239,0.8512,0.13235, 77893,22150,100043,34692,56049,73446, 92931,0.3825,0.1088,0.4912,0.7786,0.6919,0.7425,0.6409,0.5767,0.5184,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,0,1.384
26146,3,1,311744,0.3275,0.8571,0.28414, 69657,22293, 91950,26611,43481,55166, 70391,0.4090,0.1309,0.5399,0.7576,0.7236,0.7756,0.6790,0.6250,0.5664,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,0,0,0,1.910
26146,3,2,455580,0.3275,0.8571,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,0,0,0,1.910
26146,3,3,482306,0.3275,0.8571,0.04847, 93466,27043,120508,36418,59942,79788, 98325,0.4067,0.1177,0.5243,0.7756,0.7196,0.7680,0.6678,0.6017,0.5507,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,0,0,0,1.910
26146,3,4,252572,0.3275,0.8571,0.20124, 52453,17791, 70244,19003,33310,41333, 52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403,-0.25, 0.00,-0.25, 0.00, 0.00,0,0,0,1.910
26166,3,1,311744,0.2131,0.8512,0.28414, 69657,22293, 91950,26611,43481,55166, 70391,0.4090,0.1309,0.5399,0.7576,0.7236,0.7756,0.6790,0.6250,0.5664,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26166,3,2,319534,0.2131,0.8512,0.07028, 59739,16960, 76699,24085,38632,52132, 64464,0.4025,0.1143,0.5168,0.7789,0.7127,0.7610,0.6650,0.5954,0.5433,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26166,3,3,415344,0.2131,0.8512,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26166,3,4,455580,0.2131,0.8512,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,0,0,1,1.461
26168,3,1,394544,0.2131,0.8452,0.07600, 81845,26565,108410,29805,51947,65493, 81868,0.4090,0.1328,0.5418,0.7550,0.7331,0.7844,0.6761,0.6234,0.5698,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.504
26168,3,2,455580,0.2131,0.8452,0.30960, 71502,20287, 91789,31745,51608,68469, 87258,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.504
26168,3,3,349091,0.2131,0.8452,0.25629, 81876,25177,107053,30816,50311,64096, 81231,0.4148,0.1276,0.5424,0.7649,0.7266,0.7765,0.6803,0.6255,0.5686,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.504
26168,3,4,302987,0.2131,0.8452,0.05255, 51854,15385, 67239,21411,34475,46698, 57891,0.3937,0.1168,0.5105,0.7712,0.7078,0.7585,0.6611,0.5901,0.5374,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.504
26173,3,1,388744,0.2486,0.8750,0.20698, 88099,26943,115042,33579,54803,70056, 88826,0.4119,0.1260,0.5379,0.7658,0.7241,0.7741,0.6774,0.6215,0.5643,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.474
26173,3,2,415927,0.2486,0.8750,0.19787, 65279,18521, 83800,28982,47116,62510, 79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.474
26173,3,3,415344,0.2486,0.8750,0.08327, 86180,27874,114054,31336,54620,68989, 86135,0.4094,0.1324,0.5419,0.7556,0.7334,0.7845,0.6762,0.6231,0.5697,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.474
26173,3,4,282187,0.2486,0.8750,0.06264, 47520,14076, 61596,19880,31802,43202, 53624,0.3916,0.1160,0.5076,0.7715,0.7051,0.7560,0.6595,0.5878,0.5346,4,4,4,4,4,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.00, 0.00, 0.00, 0.00, 0.00,1,0,1,1.474
